chengshi,yijiquyu,xiaoqumingcheng,xiaoqujunjia,jiagezoushi,quyushangquan,xiangxidizhi,jianzhuleixing,wuyefeiyong,chanquanleibie,rongjilv,zonghushu,lvhualv,jianzhuniandai,tingchewei,kaifashang,wuyegongsi,zaizushu,zaishoushu,community_url,bd_lon,bd_lat,wgs_lon,wgs_lat,min_time_gongjiao,min_time_zhongxue,count_zhongxue,min_time_xiaoxue,count_xiaoxue,min_time_gaoxiao,count_gaoxiao,min_time_yiyuan,count_yiyuan,min_time_jingdian,count_jingdian,min_time_kaifang,count_kaifang,min_time_xiuxian,count_xiuxian,gcj_lon,gcj_lat,amaplonlat
宜昌,宜都,陆城园林安居小区紫薇苑,0,0.0,宜都 宜都市区,园林大道,多层|小高层|高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,12,1,//yichang.ganji.com/xiaoqu/luchengyuanlinanjuxiaoquziweiyuanl9Ue/,111.46016708969987,30.38778054893805,111.44781471165255,30.384147722393664,110,523,4,813,1,10000,0,767,1,81,5,87,15,663,3,111.45366694665327,30.381711962252012,"111.45366694665327,30.381711962252012"
宜昌,宜都,陆逊嘉苑,4961,0.0,宜都 宜都市区,城乡路,高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,37,0,//yichang.ganji.com/xiaoqu/luxunjiayuan/,111.46199038039346,30.3965811290147,111.44964773857109,30.392919249368287,6,264,4,213,2,10000,0,383,2,302,7,219,16,447,3,111.45549694386443,30.390481066416317,"111.45549694386443,30.390481066416317"
宜昌,长阳,銮凤苑,3944,0.999,长阳 龙舟大道,环城中路59号,高层,0元/平米/月,商品房住宅,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,3,0,//yichang.ganji.com/xiaoqu/luanfengyuan/,111.20296686116895,30.476738732186426,111.19081593927538,30.473455199925397,879,639,2,1377,0,10000,0,413,2,591,1,707,2,10000,0,111.19641636420842,30.470958284788516,"111.19641636420842,30.470958284788516"
宜昌,夷陵,罗河路31号小区,0,0.0,夷陵 图书馆,罗河路31号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,6,0,//yichang.ganji.com/xiaoqu/luohelu31haoxiaoqu/,111.33763498423902,30.773703833912872,111.32534411922632,30.770005568382246,18,928,0,576,1,10000,0,485,1,661,1,340,8,10000,0,111.33112889493064,30.76768079925146,"111.33112889493064,30.76768079925146"
宜昌,夷陵,罗河路37号小区,0,0.0,夷陵 图书馆,罗河路37号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,8,0,//yichang.ganji.com/xiaoqu/luohelu37haoxiaoqu/,111.33996316215467,30.774662183188386,111.32767748982283,30.770918793957936,190,1138,0,786,1,10000,0,695,1,871,1,550,3,10000,0,111.33346902495742,30.768598969820946,"111.33346902495742,30.768598969820946"
宜昌,夷陵,罗河路电信小区,6299,3.93,夷陵 十字街,罗河路35号,多层,1.20元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,2002年,配有地上停车位,暂无数据,暂无数据,84,1,//yichang.ganji.com/xiaoqu/luoheludianxinxiaoqu/,111.33941497660705,30.774670198904424,111.32712826638826,30.770937304557098,172,1121,0,769,1,10000,0,678,1,853,1,533,3,10000,0,111.33291823361778,30.768616440751863,"111.33291823361778,30.768616440751863"
宜昌,西陵,旅游广场,10564,1.996,西陵 CBD,云集路25号,多层,1.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,2006年,暂无数据,宜昌永邦置业有限责任公司,暂无数据,31,13,//yichang.ganji.com/xiaoqu/luyouguangchang/,111.2983441791992,30.703908607635636,111.28610592159815,30.700646205805125,264,227,3,376,3,508,2,507,2,257,15,238,19,613,2,111.29177800585163,30.69821736852767,"111.29177800585163,30.69821736852767"
宜昌,枝江,绿岛花园,3644,-8.74,迎宾大道 民主大道,迎宾大道69号,小高层,0.45元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,2007年,暂无数据,暂无数据,枝江广厦物业管理有限责任公司,1,4,//yichang.ganji.com/xiaoqu/ludaohuayuan9/,111.7578480187491,30.43467567352911,111.74556689721567,30.431250473511554,41,18,1,487,1,1274,0,474,1,353,5,160,14,802,1,111.75135004854668,30.42870162245939,"111.75135004854668,30.42870162245939"
宜昌,西陵,绿萝花园,9385,7.905,西陵 步行街,绿萝路39号,小高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,1993年,配有地上停车位,宜昌市万佳实业有限责任公司,暂无数据,60,19,//yichang.ganji.com/xiaoqu/luluohuayuan/,111.30611703711594,30.71332585134601,111.29384489934462,30.71007548962123,181,781,1,502,3,949,0,914,0,579,3,441,11,755,1,111.29953680885174,30.707662959451504,"111.29953680885174,30.707662959451504"
宜昌,西陵,绿萝路31号小区,0,0.0,西陵 CBD,绿萝路31号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,5,2,//yichang.ganji.com/xiaoqu/luluolu31haoxiaoqu/,111.3098370100633,30.712241968605586,111.29755756471286,30.708981243917748,173,798,1,221,3,416,2,948,0,48,2,48,8,916,0,111.30325901154251,30.70657430317185,"111.30325901154251,30.70657430317185"
宜昌,西陵,绿萝路3号小区,0,0.0,西陵 CBD,绿萝路3号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,6,4,//yichang.ganji.com/xiaoqu/luluolu3haoxiaoqu/,111.30485051617742,30.71297470076559,111.29258221709648,30.70972541978111,205,672,1,491,3,973,0,805,1,603,5,465,12,646,2,111.29827089103766,30.70731070415915,"111.29827089103766,30.70731070415915"
宜昌,西陵,绿萝路59号小区,0,0.0,西陵 CBD,绿萝路59号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,7,5,//yichang.ganji.com/xiaoqu/luluolu59haoxiaoqu/,111.30846709416059,30.71439280095617,111.296188419181,30.711136161518176,109,1019,0,442,3,789,1,614,2,418,3,133,5,1103,0,111.30188646582198,30.708727974660967,"111.30188646582198,30.708727974660967"
宜昌,西陵,绿萝路61号小区,0,0.0,西陵 CBD,绿萝路61号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,4,3,//yichang.ganji.com/xiaoqu/luluolu61haoxiaoqu/,111.3098370100633,30.712241968605586,111.29755756471286,30.708981243917748,173,798,1,221,3,416,2,948,0,48,2,48,8,916,0,111.30325901154251,30.70657430317185,"111.30325901154251,30.70657430317185"
宜昌,西陵,绿萝路小区,9558,-5.766,西陵 CBD,绿萝路1号,小高层,0.20元/平米/月,商品房住宅,暂无数据,暂无数据,暂无数据,1989年,暂无数据,暂无数据,暂无数据,131,45,//yichang.ganji.com/xiaoqu/luluoluxiaoqu/,111.3098370100633,30.712241968605586,111.29755756471286,30.708981243917748,173,798,1,221,3,416,2,948,0,48,2,48,8,916,0,111.30325901154251,30.70657430317185,"111.30325901154251,30.70657430317185"
宜昌,宜都,绿洲新城,5791,1.508,宜都 宜都市区,清江大道68号,高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,宜都华泰房地产开发有限公司,暂无数据,124,0,//yichang.ganji.com/xiaoqu/luzhouxincheng8/,111.46424692383452,30.384081204995972,111.45192400268596,30.38039057951725,681,915,0,1381,0,10000,0,10000,0,905,0,1317,0,1315,0,111.45776722596428,30.377944994801492,"111.45776722596428,30.377944994801492"
宜昌,枝江,马店路27号小区,0,0.0,枝江 迎宾大道,马店路27号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,5,0,//yichang.ganji.com/xiaoqu/madianlu27haoxiaoqu90u1/,111.76551447237819,30.42946844670423,111.75319529386289,30.426173187715865,146,760,2,374,2,10000,0,396,2,526,2,320,8,377,3,111.75897646014461,30.423621834405434,"111.75897646014461,30.423621834405434"
宜昌,枝江,马店路45号小区,0,0.0,枝江 迎宾大道,马店路45号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,13,0,//yichang.ganji.com/xiaoqu/madianlu45haoxiaoqu6Vh4/,111.76541710055243,30.429658580483245,111.75309847329927,30.426361775924466,164,778,2,392,2,10000,0,414,2,510,2,304,9,395,3,111.75887969183363,30.423810495006283,"111.75887969183363,30.423810495006283"
宜昌,西陵,马克公寓,11210,5.99,西陵 CBD,青岛路3号,高层,1.50元/平米/月,商品房住宅,3.49,暂无数据,30%,暂无数据,暂无数据,宜昌兴立置业有限公司,宜昌天诚物业管理有限公司,76,80,//yichang.ganji.com/xiaoqu/makegongyu/,111.32874688003164,30.704056409334566,111.3164748773024,30.700569731795103,310,941,0,364,2,1496,0,10000,0,585,5,593,4,1064,0,111.32222810276808,30.69819314143898,"111.32222810276808,30.69819314143898"
宜昌,夷陵,马兰公寓,5788,3.97,夷陵 城标,人寿桥路65号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,28,1,//yichang.ganji.com/xiaoqu/malangongyuS4JD/,111.32248847537419,30.768952228708933,111.3101707448502,30.765527701878,485,1467,0,324,3,10000,0,475,2,508,3,804,4,10000,0,111.31591166882998,30.763171684558472,"111.31591166882998,30.763171684558472"
宜昌,兴山,竹苑小区,8460,12.013,兴山 高阳大道,湖南路11号,小高层|高层,0元/平米/月,商品房住宅,暂无数据,暂无数据,暂无数据,2005年,暂无数据,暂无数据,暂无数据,12,2,//yichang.ganji.com/xiaoqu/zhuyuanxiaoqu656F/,110.75781758434628,31.35661131369055,110.74616253930958,31.35243955717061,359,437,1,338,1,10000,0,10000,0,602,1,344,1,10000,0,110.75138284913521,31.35030736135309,"110.75138284913521,31.35030736135309"
宜昌,夷陵,玛歌庄园,12067,-8.758,夷陵 虾子沟,湖光路19号,低层,2.50元/平米/月,商品房住宅,0.49,91户,暂无数据,2011年,共159个,宜昌锦江房地产开发有限公司,深圳历思联行物业管理有限公司,33,0,//yichang.ganji.com/xiaoqu/magezhuangyuan/,111.30855593657553,30.777370973396273,111.29625207596442,30.774076823537747,338,1623,0,10000,0,10000,0,1141,0,353,2,775,1,10000,0,111.30195574008032,30.771700619761955,"111.30195574008032,30.771700619761955"
宜昌,枝江,玛瑙明珠,2806,-0.797,其他 玛瑙河大道,花园大道144号,高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,6,0,//yichang.ganji.com/xiaoqu/manaomingzhu/,111.5990283232294,30.52536976604196,111.58704004224924,30.52176709931165,10000,768,1,876,1,10000,0,10000,0,10000,0,10000,0,10000,0,111.59259594720808,30.51905562843509,"111.59259594720808,30.51905562843509"
宜昌,当阳,毛巾厂宿舍,3808,6.674,长坂路 当阳城区,太子桥街12号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,2,0,//yichang.ganji.com/xiaoqu/maojinchangsusheB112/,111.78763915319037,30.833367664225168,111.77526081573076,30.830109123640515,617,871,1,506,1,10000,0,810,1,644,4,829,2,651,3,111.78105867780896,30.82770567724028,"111.78105867780896,30.82770567724028"
宜昌,夷陵,梅花村安置房,2993,0.793,夷陵 虾子沟,008乡道,高层,0.00元/平米/月,动迁配套房,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,2,1,//yichang.ganji.com/xiaoqu/meihuacunanzhifang/,111.40643198121235,30.68935585195975,111.39398623787206,30.685807309305577,260,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,111.3999043671336,30.683526912781577,"111.3999043671336,30.683526912781577"
宜昌,夷陵,梅岭新村,5737,-0.992,夷陵 虾子沟,发展大道,小高层|高层,1.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,2011年,暂无数据,暂无数据,暂无数据,10,25,//yichang.ganji.com/xiaoqu/meilingxincun114F/,111.350948051558,30.774370237405687,111.33867805788917,30.77043742201592,285,374,1,618,1,10000,0,10000,0,399,1,568,2,10000,0,111.34450038101208,30.76813791685543,"111.34450038101208,30.76813791685543"
宜昌,夷陵,梅岭一号,8636,1.01,夷陵 发展大道,发展大道101号,多层|小高层|高层,1.20元/平米/月,商品房住宅,2.50,1086户,暂无数据,2014年,暂无数据,宜昌天实置业有限公司,宜昌瑞利物业管理有限公司,206,53,//yichang.ganji.com/xiaoqu/meilingyihao/,111.3527123235796,30.76129202183059,111.3404370824453,30.75733934817535,230,1540,0,10000,0,10000,0,10000,0,771,1,213,1,10000,0,111.34626302953272,30.755036191470435,"111.34626302953272,30.755036191470435"
宜昌,秭归,农业大楼,5593,0.0,秭归 平湖大道,长宁大道2号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,8,0,//yichang.ganji.com/xiaoqu/nongyedalou/,110.99127173553478,30.832894936318905,110.97951624946441,30.829108967294513,114,799,1,378,1,749,1,262,1,30,15,273,7,10000,0,110.98484855227855,30.826665723889175,"110.98484855227855,30.826665723889175"
宜昌,夷陵,梅香溪岸,6815,-2.519,夷陵 虾子沟,发展大道,高层,1.30元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,宜昌市民生房地产开发有限公司,千江和物业,19,0,//yichang.ganji.com/xiaoqu/meixiangxian/,111.3632419912759,30.760876888568383,111.35096111585892,30.756828033924155,944,10000,0,10000,0,10000,0,10000,0,1907,0,1417,0,10000,0,111.35681426303059,30.754542515617466,"111.35681426303059,30.754542515617466"
宜昌,西陵,美岸长堤,14770,2.713,西陵 东门,西陵一路2号,高层,1.30元/平米/月,商品房住宅,5.13,530户,暂无数据,2007年,地下与地面共有450个停车位,宜昌嘉禾置业有限公司,宜昌美源物业管理公司,162,40,//yichang.ganji.com/xiaoqu/meianzhangdi/,111.2844659878839,30.707362869174137,111.27230176833166,30.703946815208937,142,294,4,400,2,10000,0,176,3,371,7,465,4,475,3,111.2779446424756,30.701502513548817,"111.2779446424756,30.701502513548817"
宜昌,西陵,美邻住宅,13476,-0.87,西陵 云集路,隆康路,高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,2007年,暂无数据,暂无数据,暂无数据,39,19,//yichang.ganji.com/xiaoqu/meilinzhuzhai/,111.29693581582065,30.703259643688096,111.28470417778921,30.699988584301625,270,250,4,330,4,850,1,527,2,277,11,322,12,793,1,111.29037293557165,30.69755745682477,"111.29037293557165,30.69755745682477"
宜昌,枝江,棉纺厂生活区,3077,-10.929,迎宾大道 民主大道,迎宾大道,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,1,4,//yichang.ganji.com/xiaoqu/mianfangchangshenghuoqub034/,111.46672021671716,30.538982967917285,111.45440886320705,30.535223388395803,489,10000,0,10000,0,10000,0,10000,0,511,1,10000,0,10000,0,111.46025999893534,30.532810551684793,"111.46025999893534,30.532810551684793"
宜昌,枝江,棉纺生活区,4416,14.612,枝江 迎宾大道,迎宾大道77号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,4,1,//yichang.ganji.com/xiaoqu/mianfangshenghuoquUt92/,111.7551156428794,30.43403181595045,111.74284712298414,30.43055872700232,47,321,2,516,2,927,0,754,1,246,4,261,9,1082,0,111.7486301321148,30.428009682192407,"111.7486301321148,30.428009682192407"
宜昌,伍家岗,民安家园,9270,7.443,伍家岗 中南路,中南路,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,2014年,暂无数据,暂无数据,暂无数据,370,46,//yichang.ganji.com/xiaoqu/minanjiayuan/,111.34234093731415,30.698445916898187,111.33009603924978,30.6947039196786,372,2017,0,10000,0,10000,0,10000,0,2016,0,1730,0,10000,0,111.33588778330368,30.692350623738296,"111.33588778330368,30.692350623738296"
宜昌,宜都,民富新天地,4644,-1.777,宜都 宜都市区,五宜大道,高层,1.20元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,湖北民富置业有限公司,宜昌安得雅物业管理有限公司,59,0,//yichang.ganji.com/xiaoqu/minfuxintiandi/,111.4558087808571,30.37504012283878,111.44343705889406,30.371478634078013,264,584,1,861,1,10000,0,825,1,1004,0,1318,0,10000,0,111.44929668771803,30.369049823991887,"111.44929668771803,30.369049823991887"
宜昌,伍家岗,民惠小区,7777,-0.17,伍家岗 王家河,东山大道,多层,0元/平米/月,经济适用房,暂无数据,暂无数据,暂无数据,2008年,配有地上停车位,暂无数据,暂无数据,217,3,//yichang.ganji.com/xiaoqu/minhuixiaoquQe6h/,111.34979956796349,30.665406165949296,111.33754829593738,30.661546320151707,533,10000,0,1065,0,10000,0,10000,0,974,0,1067,0,10000,0,111.34335796610458,30.65919174327089,"111.34335796610458,30.65919174327089"
宜昌,东山,民生桂馨苑A区,8822,5.32,东山 东山花园,深圳路6号,多层|小高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,2004年,暂无数据,暂无数据,暂无数据,38,10,//yichang.ganji.com/xiaoqu/minshengguixinyuan/,111.32072716776077,30.709212713465135,111.30844343254668,30.70585146519254,121,857,2,717,1,1570,0,390,1,501,1,475,6,667,1,111.31417430194136,30.7034623011338,"111.31417430194136,30.7034623011338"
宜昌,西陵,民生桂馨苑B区,7918,-1.349,西陵 东门,深圳路6号,多层|小高层,0.60元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,宜昌谦华物业有限公司华腾片区,32,11,//yichang.ganji.com/xiaoqu/minshengguixinyuanBqu/,111.32072716776077,30.709212713465135,111.30844343254668,30.70585146519254,121,857,2,717,1,1570,0,390,1,501,1,475,6,667,1,111.31417430194136,30.7034623011338,"111.31417430194136,30.7034623011338"
宜昌,东山,民生家园,8501,0.152,东山 深圳路,深圳路12号,多层|小高层,0.50元/平米/月,商品房住宅,2.45,暂无数据,暂无数据,2003年,暂无数据,宜昌市民生房地产开发有限责任公司,暂无数据,150,70,//yichang.ganji.com/xiaoqu/minshengjiayuanh772/,111.32096441024596,30.707571289911893,111.30868193387685,30.704207834983414,45,966,0,965,0,1506,0,638,1,567,1,375,6,727,1,111.31441332991598,30.701818322920726,"111.31441332991598,30.701818322920726"
宜昌,东山,民生丽岛,9251,-0.28,东山 东山花园,城东大道29号，大门在半岛路,高层,1.20元/平米/月,商品房住宅,2.45,暂无数据,暂无数据,2008年,暂无数据,宜昌市民生房地产开发有限责任公司,宜昌市民安物业管理有限责任公司,181,16,//yichang.ganji.com/xiaoqu/minshenglidao/,111.3264510806398,30.708988228375595,111.31417274154428,30.705538674300648,260,1016,0,1028,0,2044,0,860,1,660,1,539,5,539,1,111.31991981279654,30.703160083175877,"111.31991981279654,30.703160083175877"
宜昌,东山,民生世家,9870,-3.879,东山 三环广场,城东大道29号,高层,1.50元/平米/月,商品房住宅,3.99,432户,暂无数据,2010年,配有地上停车位,宜昌市民生房地产开发有限责任公司,宜昌市民安物业管理有限公司,102,27,//yichang.ganji.com/xiaoqu/minshengshijia/,111.32518779360112,30.707567563958563,111.3129088777865,30.704140025445117,300,903,0,913,0,1673,0,890,1,696,1,578,5,578,1,111.31865222419769,30.70175837498823,"111.31865222419769,30.70175837498823"
宜昌,宜都,民俗村,0,0.0,宜都 其它,杨守敬大道,多层,0.00元/平米/月,单位集体自建房,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,3,0,//yichang.ganji.com/xiaoqu/minsucunn8k1/,111.44402123032806,30.383720010040825,111.43157126002058,30.3803251694891,344,1212,0,670,1,10000,0,708,1,662,2,433,2,10000,0,111.43745038943253,30.377919021919805,"111.43745038943253,30.377919021919805"
宜昌,伍家岗,民欣家园,9215,0.942,伍家岗 中南路,松林路,多层|高层,0元/平米/月,经济适用房,暂无数据,暂无数据,暂无数据,2013年,暂无数据,暂无数据,暂无数据,424,117,//yichang.ganji.com/xiaoqu/minxinjiayuanPbFk/,111.34561615920353,30.687384504192654,111.3333757768324,30.683588143573235,118,909,0,10000,0,10000,0,10000,0,192,1,1069,0,1205,0,111.339175796814,30.68123583793337,"111.339175796814,30.68123583793337"
宜昌,五峰,民益家园,8672,-0.343,伍家岗 宝塔河,合益路,多层,0元/平米/月,商品房住宅,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,534,54,//yichang.ganji.com/xiaoqu/minyijiayuanni9y/,111.34258168319082,30.676252237417607,111.33032988412947,30.6725135006197,760,1393,0,1772,0,10000,0,748,1,909,0,1004,0,2333,0,111.33612035060827,30.670150381846017,"111.33612035060827,30.670150381846017"
宜昌,西陵,民悦家园,8731,-1.03,西陵 西陵周边,西陵二路85号,多层|小高层|高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,2006年,配有地上停车位,暂无数据,暂无数据,249,22,//yichang.ganji.com/xiaoqu/minyuejiayuan8C17/,111.31111853270384,30.719594649894283,111.29882996839078,30.716321818898802,330,1042,0,137,1,745,1,661,1,1143,0,857,1,1551,0,111.30453541799321,30.713920598512463,"111.30453541799321,30.713920598512463"
宜昌,长阳,民族大厦,4843,0.0,长阳 龙舟大道,秋潭路1号,高层,0元/平米/月,商品房住宅,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,17,0,//yichang.ganji.com/xiaoqu/minzudashay6lv/,111.21498026007609,30.47989173785127,111.20289008067739,30.47643450635867,784,1046,0,842,1,10000,0,932,0,97,4,862,1,97,1,111.2084790575078,30.473919919376026,"111.2084790575078,30.473919919376026"
宜昌,宜都,名都花园春水苑,4737,1.601,宜都市区 长江大道,五宜大道,小高层,1.20元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,宜都市名都物业管理有限公司,39,2,//yichang.ganji.com/xiaoqu/mingdouhuayuanchunshuiyuan5hd6/,111.45186000949634,30.38601298456678,111.43945376716623,30.382508070016232,331,1418,0,1105,0,10000,0,284,1,482,2,364,3,10000,0,111.445321366946,30.380088857434686,"111.445321366946,30.380088857434686"
宜昌,宜都,名都花园山水苑,6204,-19.803,宜都市区 长江大道,名都路73号,小高层|高层,0.80元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,2013年,暂无数据,宜都市宏基置业有限公司,宜都市名都物业管理有限公司,27,0,//yichang.ganji.com/xiaoqu/mingdouhuayuanshanshuiyuanS1Q7/,111.44741797858005,30.38401398961906,111.43498620160823,30.38057441611534,192,10000,0,640,1,10000,0,439,1,632,3,503,3,10000,0,111.4408606371035,30.37816278917888,"111.4408606371035,30.37816278917888"
宜昌,宜都,名都花园秀水苑,5398,2.065,宜都 宜都市区,园林大道,小高层,1.20元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,宜都市名都物业管理有限公司,174,0,//yichang.ganji.com/xiaoqu/mingdouhuayuanxiushuiyuan/,111.45210803164764,30.384075986654356,111.43970459235967,30.38056794932781,102,1233,0,772,1,10000,0,18,1,253,6,224,5,10000,0,111.4455716025752,30.37814792836253,"111.4455716025752,30.37814792836253"
宜昌,宜都,名都华庭,5247,2.407,宜都 宜都市区,长江大道159号,高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,140,2,//yichang.ganji.com/xiaoqu/mingdouhuating0bR5/,111.45172732977251,30.387780393172623,111.43931927475401,30.38427694412144,230,873,1,1311,0,10000,0,656,1,405,2,197,10,10000,0,111.44518725297289,30.38185829491777,"111.44518725297289,30.38185829491777"
宜昌,伍家岗,明日家园,8910,-7.81,伍家岗 宝塔河,中南路18号,低层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,2003年,配有地上停车位,暂无数据,暂无数据,13,17,//yichang.ganji.com/xiaoqu/mingrijiayuan1X93/,111.33846322191923,30.68051688405874,111.32620684874925,30.67685527301817,327,583,1,1274,0,10000,0,1602,0,414,3,477,2,760,1,111.33198594962606,30.67448627198352,"111.33198594962606,30.67448627198352"
宜昌,西陵,明湾新城安居小区,7035,-0.565,西陵 CBD,望洲岗路58号,小高层,0.30元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,2013年,暂无数据,葛洲坝集团第一工程有限公司,宜昌梦苑物业公司,23,2,//yichang.ganji.com/xiaoqu/mingwanxinchenganjuxiaoqu/,111.30484925854971,30.73349295361518,111.29255965964062,30.730228256225505,407,532,4,416,2,10000,0,1572,0,778,2,651,4,10000,0,111.29825004860295,30.727823567054923,"111.29825004860295,30.727823567054923"
宜昌,西陵,明珠花苑,6852,0.511,西陵 西陵周边,黄河路9号,多层|小高层,0.80元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,2003年,配有地上停车位,深圳鑫利来实业有限公司,宜昌合田物业明珠花苑服务部,65,8,//yichang.ganji.com/xiaoqu/mingzhuhuayuanmbhn/,111.31529556349469,30.738274262045902,111.3029831516594,30.734954971544887,214,1288,0,963,0,10000,0,1116,0,412,3,882,1,10000,0,111.30870141728,30.73257020798259,"111.30870141728,30.73257020798259"
宜昌,葛洲坝,明珠山庄,7751,0.802,葛洲坝 夜明珠,夜明珠路41号,多层|小高层|高层,0.50元/平米/月,商品房住宅,1.70,暂无数据,暂无数据,2007年,配有地上停车位,葛洲坝房地产公司,暂无数据,244,16,//yichang.ganji.com/xiaoqu/mingzhushanzhuangmStU/,111.31050804427926,30.737590844657063,111.2982015365771,30.734307786734124,308,1257,0,920,0,10000,0,740,2,581,2,952,0,10000,0,111.30390687679729,30.73191439469384,"111.30390687679729,30.73191439469384"
宜昌,远安,鸣凤大道75号小区,4327,-5.264,远安 鸣凤大道,鸣凤大道75号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,9,0,//yichang.ganji.com/xiaoqu/mingfengdadao75haoxiaoqu/,111.65804540343761,31.060572490207143,111.64580453605882,31.057268911461865,96,189,1,437,1,10000,0,281,1,649,1,363,2,10000,0,111.6514799386666,31.054880363689556,"111.6514799386666,31.054880363689556"
宜昌,远安,鸣凤家园,5500,2.44,远安 鸣凤大道,嫘祖路4号,多层,0元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,14,0,//yichang.ganji.com/xiaoqu/mingfengjiayuan271S/,111.64303900507976,31.07022682056208,111.63087596054395,31.066750401464024,55,371,3,460,1,10000,0,851,1,714,2,162,6,62,1,111.6365218820698,31.06434320172311,"111.6365218820698,31.06434320172311"
宜昌,远安,鸣凤水岸,6345,29.437,远安 鸣凤大道,沮阳路12号,高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,4,0,//yichang.ganji.com/xiaoqu/mingfengshuian/,111.64232018101069,31.0670618204249,111.63016400440316,31.06357680081525,61,377,3,481,2,10000,0,796,1,585,5,291,7,394,1,111.63580834696435,31.061166795751777,"111.63580834696435,31.061166795751777"
